county,ass,asshole,bastard,bitch,bitched,bitchy,bloody,bullshit,cock,crap,crappy,cunt,damn,damnit,damned,darn,dick,dickhead,douche,douchebag,dumbass,dyke,fag,faggot,fatass,freaking,friggin,fuck,fucked,fucker,fuckery,fucking,goddamn,gosh,hell,hoe,homo,jackass,motherfucker,motherfucking,nigger,piss,pissed,pissy,pussy,shit,shittiest,shitty,slut,slutty,twat,whore
"arkansas,benton",474152,48116,7012,398471,2660,7012,7979,68669,5561,105663,16925,9672,459644,10881,7737,14749,75197,484,22728,4594,21761,1209,21036,19343,5078,129842,5561,704337,85352,15233,725,399197,7254,93815,301997,91639,6287,5561,5319,2418,2418,51501,92848,2901,56337,792832,2901,51501,34576,4594,3869,28048
"arkansas,boone",362183,27860,4643,236812,0,4643,13930,41790,4643,176448,13930,9287,329679,4643,37147,18573,37147,0,18573,0,4643,0,9287,18573,4643,167161,0,311106,51077,0,0,171805,0,78937,297175,46434,0,0,0,0,0,32504,88224,9287,32504,427190,4643,27860,13930,4643,0,18573
"arkansas,bradley",1194011,24746,6187,791883,0,0,6187,197971,12373,148478,6187,0,785697,6187,30933,12373,123732,0,12373,0,37120,0,6187,0,0,123732,0,1317743,191784,12373,12373,358822,0,49493,426875,290770,0,0,12373,6187,0,86612,117545,6187,86612,2406583,0,6187,6187,6187,0,18560
"arkansas,calhoun",845896,25251,0,618640,0,12625,0,164129,25251,113628,0,12625,896397,0,0,0,101002,0,0,0,25251,0,0,0,0,37876,0,707017,37876,25251,0,315633,0,113628,694392,277757,0,0,37876,0,0,126253,88377,12625,88377,1148903,0,37876,25251,0,12625,25251
"arkansas,carroll",170585,16508,5503,137568,0,0,27514,27514,0,170585,22011,0,319158,0,0,5503,44022,0,11005,5503,16508,0,27514,5503,0,258628,16508,275136,27514,0,0,132066,11005,71535,264131,33016,0,5503,0,0,0,22011,88044,0,33016,346672,0,11005,5503,0,0,0
"arkansas,chicot",3605586,21544,6156,2362174,3078,0,0,263148,4617,24622,1539,1539,1626592,6156,9233,6156,306236,0,0,0,18467,1539,1539,7694,0,53861,6156,3082368,506290,9233,16928,604778,13850,32316,926403,826376,3078,0,18467,1539,3078,76944,226215,10772,470896,4987497,0,26161,16928,4617,1539,15389
"arkansas,clark",1590384,38123,5719,1011543,1906,3812,3812,114370,8895,73070,8260,41936,1192629,10166,8260,20968,159483,0,6354,2542,13979,3812,9531,10802,1906,139786,3177,1221857,170285,6354,3812,397755,3177,69893,1068092,325956,13343,2542,635,1906,1271,52737,146140,13343,142963,2382081,0,41936,16520,2542,1271,19697
"arkansas,clay",534228,41737,0,550923,8347,0,0,58431,0,150252,8347,16695,417366,0,16695,8347,108515,0,41737,8347,33389,0,41737,0,0,225378,0,993330,50084,0,0,617701,8347,233725,325545,75126,16695,8347,8347,0,16695,50084,150252,16695,50084,684480,0,25042,25042,0,0,66779
"arkansas,cleburne",296046,38826,0,213541,9706,9706,9706,38826,4853,174716,24266,9706,305753,4853,19413,9706,29119,0,29119,4853,9706,4853,14560,14560,0,135890,0,359138,33973,4853,0,203835,0,82505,310606,19413,0,9706,9706,0,4853,38826,121330,0,24266,441643,0,24266,58239,19413,0,33973
"arkansas,cleveland",942387,31945,15973,559043,0,0,0,111809,0,111809,15973,0,367371,31945,15973,0,63891,0,0,0,15973,0,0,0,0,79863,0,702797,95836,0,0,207645,0,63891,590988,287508,0,0,0,0,15973,79863,127781,31945,159727,1181976,0,15973,0,15973,15973,79863
"arkansas,columbia",1729903,48326,3020,712801,3020,3020,3020,108732,4531,80039,2265,6796,1297993,5286,10571,22653,174425,3020,13592,6041,16612,3020,8306,5286,1510,91365,2265,1362931,221995,6796,2265,416053,6796,51346,900818,305055,6041,7551,6041,3775,6796,98161,178955,12836,162344,2373236,0,31714,17367,3020,1510,31714
"arkansas,conway",876381,33228,12460,519183,4153,8307,4153,107990,12460,116297,4153,16614,843153,4153,12460,16614,78916,4153,12460,12460,24921,0,0,8307,4153,161985,4153,1059133,132911,20767,8307,481802,0,149525,593945,153678,8307,0,4153,4153,0,78916,211827,12460,45688,1349875,0,41535,37381,8307,0,33228
"arkansas,craighead",861680,33171,8871,445111,1543,3086,6171,55542,7329,120342,12343,8100,632567,8486,14657,15814,68271,771,10800,8100,12728,771,6557,6171,2700,125742,1929,610196,98742,6943,5014,266912,5786,80228,492554,143870,6557,2700,3471,3471,1543,48214,116485,3471,61328,1153663,2700,36643,15814,3086,3857,20057
"arkansas,crawford",734122,47059,16135,509583,1345,10756,9412,80673,5378,162690,22857,14790,684373,5378,14790,13445,122354,2689,13445,6723,29580,1345,17479,17479,4034,102185,1345,779836,95463,22857,1345,342859,6723,106219,485381,96807,2689,5378,2689,2689,0,48404,160001,5378,110253,1129418,1345,51093,28235,2689,1345,22857
"arkansas,crittenden",3276529,35385,23136,2516429,3402,1361,6124,142902,7485,52397,3402,0,1488218,8846,13610,6124,289206,2041,6124,680,12929,2722,4763,4083,4083,83019,2041,2200684,334798,12929,4083,717910,12249,39468,976494,588618,2041,1361,10207,7485,5444,55800,157192,3402,285123,4042753,2722,22456,14971,1361,0,15651
"arkansas,cross",1572220,39731,5676,964900,5676,0,0,96490,0,62435,11352,0,976252,5676,11352,5676,119194,0,0,0,22704,0,5676,0,0,28379,0,1140853,170277,17028,5676,578940,17028,79462,630023,272442,5676,0,11352,5676,0,56759,153249,11352,90814,2100077,0,34055,0,0,0,22704
"arkansas,dallas",1819144,33075,0,785539,8269,8269,0,82688,0,16538,0,0,802077,0,0,16538,74420,0,0,0,0,0,8269,0,0,157108,0,1223788,157108,8269,0,140570,0,8269,653238,372098,0,0,8269,0,8269,24807,132301,0,49613,1868757,0,0,24807,8269,0,16538
"arkansas,desha",2693255,9551,4775,1341852,0,4775,0,162359,9551,38202,0,9551,1981739,0,9551,9551,339045,0,0,4775,28652,0,4775,0,0,100281,0,2058144,453651,0,9551,429775,4775,52528,1394380,477528,4775,0,19101,9551,0,85955,191011,14326,425000,4135389,0,19101,4775,0,4775,4775
"arkansas,drew",1670168,22542,14345,969312,0,6148,2049,90169,2049,67626,12296,6148,891439,30739,6148,32789,188534,0,10246,4099,20493,0,4099,12296,2049,125006,4099,1180388,221323,8197,6148,274604,4099,57380,840207,420103,8197,4099,8197,4099,0,59429,217224,6148,235668,2241918,0,14345,16394,6148,2049,18444
"arkansas,faulkner",980266,32462,9099,568092,984,4427,6640,78943,6394,98371,9345,6394,724502,9345,7870,14018,124685,738,18445,4427,15493,0,7378,13772,2951,135260,2459,907225,130587,7624,6394,361513,15493,71565,495051,176822,6394,4181,8116,4181,2951,45988,126898,4673,105749,1469661,2459,41808,15247,3197,3197,23855
"arkansas,franklin",416281,86127,0,394749,0,0,7177,57418,0,265558,28709,0,344508,0,14355,21532,35886,0,28709,7177,21532,0,14355,0,14355,258381,0,373217,43064,0,0,330154,0,136368,344508,43064,7177,7177,43064,0,0,136368,86127,43064,14355,610067,7177,28709,28709,0,0,43064
"arkansas,fulton",316081,18062,0,261896,0,18062,0,81278,9031,180618,45154,18062,758595,0,27093,9031,72247,0,36124,18062,36124,0,27093,27093,0,171587,0,568946,54185,9031,0,288989,0,225772,370267,18062,0,0,9031,0,0,90309,81278,0,18062,677317,0,45154,27093,18062,0,45154
"arkansas,garland",1232209,40760,5226,841330,2090,2090,8361,124371,8361,90926,8361,14632,821473,15677,8361,11496,168266,2090,9406,2090,28219,0,6271,12542,3135,139002,1045,1153824,145273,12542,5226,457767,10451,91972,533017,255012,2090,4181,7316,4181,3135,57482,154679,7316,102423,1877055,1045,36580,16722,2090,1045,20903
"arkansas,grant",554553,56395,4700,375968,0,0,9399,56395,9399,230280,18798,18798,545154,9399,0,23498,46996,0,14099,14099,14099,0,18798,0,0,291375,4700,446462,42296,9399,4700,225581,4700,89292,521656,70494,4700,4700,14099,0,4700,56395,145688,4700,14099,822430,4700,28198,18798,0,4700,0
"arkansas,greene",420260,71155,8894,373564,0,4447,0,71155,2224,177888,15565,6671,460284,6671,6671,28907,73379,2224,6671,4447,20012,0,8894,13342,4447,189006,0,764917,57813,11118,0,604818,4447,117851,366893,57813,6671,4447,4447,4447,2224,44472,77826,2224,84497,698209,0,60037,15565,4447,2224,33354
"arkansas,hempstead",2052422,41489,2593,1262829,2593,3890,1297,168550,6483,57048,3890,7779,1468979,7779,3890,3890,238563,1297,5186,1297,24634,7779,5186,6483,1297,68717,1297,1956478,322838,11669,14262,597705,3890,31117,954253,500464,1297,7779,5186,7779,1297,90758,302094,9076,215226,3195969,0,16855,25931,0,0,23338
"arkansas,hot spring",1408970,28216,7281,1169591,6371,7281,2731,159283,9102,106492,8192,5461,870139,15473,7281,12743,162924,0,13653,5461,26395,0,7281,21844,3641,91019,910,1590097,193870,9102,11832,598903,4551,78276,635311,306733,4551,10922,10922,5461,9102,64623,120145,4551,130157,2288211,0,41869,47330,9102,2731,29126
"arkansas,howard",1576492,60954,13853,1180291,2771,11083,2771,155156,5541,83119,19394,13853,1149814,5541,24936,13853,160697,0,16624,0,27706,0,8312,2771,2771,80348,5541,1612510,221651,19394,8312,484861,0,74807,820108,351871,2771,11083,33248,5541,2771,88660,160697,8312,210568,2224820,2771,38789,22165,2771,2771,38789
"arkansas,independence",542656,57373,2391,387270,4781,9562,4781,74107,4781,160167,21515,14343,475720,7172,11953,16734,64545,0,26296,7172,11953,0,28687,19124,2391,191244,4781,392051,64545,14343,0,224712,0,66936,447034,71717,7172,2391,0,0,4781,78888,119528,11953,28687,800836,2391,47811,26296,0,0,40639
"arkansas,izard",311977,82099,16420,788151,0,0,0,32840,0,82099,0,16420,410496,16420,0,16420,131359,0,16420,0,16420,0,16420,32840,0,114939,32840,656793,197038,16420,0,492595,0,131359,509014,49259,0,0,32840,0,0,114939,65679,0,16420,722472,0,16420,49259,0,0,32840
"arkansas,jackson",1341313,19162,25549,811175,6387,0,0,102195,12774,140519,6387,0,1302990,0,31936,6387,70259,0,25549,0,25549,6387,12774,6387,0,121357,0,1481832,178842,6387,0,383232,12774,70259,740916,312973,12774,31936,6387,12774,0,63872,172455,6387,70259,1999195,0,25549,6387,0,0,31936
"arkansas,jefferson",2202467,22814,8190,1370619,2340,1170,3510,141566,4095,47384,1755,585,1330255,7020,7605,22814,198895,0,3510,1755,8775,1755,5850,3510,1755,79558,585,1613972,329931,5850,12870,424699,5265,50309,839453,492557,2925,3510,6435,2340,6435,67858,198895,2340,353331,3047769,0,21059,18720,1170,2340,7020
"arkansas,johnson",570270,63554,3435,448315,1718,8588,5153,104779,6871,168333,12024,15459,546223,3435,8588,12024,80731,1718,22330,3435,10306,1718,18894,25765,0,185510,17177,752345,92755,32636,1718,432856,1718,146003,410526,101343,1718,1718,5153,0,6871,66990,125391,8588,42942,1063245,6871,54966,41224,3435,5153,30918
"arkansas,lafayette",1582098,57184,19061,686211,0,0,0,114368,0,209676,0,0,1105562,19061,38123,95307,19061,0,0,0,0,0,0,0,0,152491,0,1391483,114368,19061,0,381228,19061,76246,762457,266860,19061,0,76246,0,19061,95307,171553,0,57184,1658343,0,57184,76246,0,0,0
"arkansas,lawrence",539710,52798,0,387183,0,17599,5866,41065,17599,164259,5866,17599,393049,0,11733,11733,82130,0,11733,5866,23466,0,5866,0,5866,181859,0,393049,41065,0,5866,199458,0,117328,393049,35198,5866,0,17599,0,5866,105595,93863,23466,5866,944492,0,41065,76263,5866,0,35198
"arkansas,lee",2876748,13196,52784,1966218,0,0,0,316706,0,52784,13196,0,2230140,0,13196,13196,184745,0,0,0,0,0,0,0,0,171549,0,1755080,329902,0,13196,738981,26392,92373,1240433,870942,0,13196,0,0,0,13196,263922,13196,52784,4301927,0,39588,0,0,0,13196
"arkansas,lincoln",1189642,21244,10622,1051558,0,0,0,244301,10622,148705,0,0,796635,0,0,21244,169949,0,10622,0,21244,0,10622,0,0,63731,0,1327725,84974,0,0,318654,0,21244,499225,276167,0,0,0,0,0,127462,169949,10622,53109,1593270,0,21244,106218,0,0,10622
"arkansas,little river",2085606,64172,0,1336927,5348,0,16043,155084,0,74868,0,37434,1176496,10695,10695,16043,101606,0,10695,0,26739,10695,37434,26739,5348,149736,0,1689876,219256,37434,21391,486641,16043,37434,882372,395730,5348,5348,16043,0,0,117650,267385,10695,203213,2705940,0,26739,32086,5348,0,48129
"arkansas,logan",666223,57478,13063,399734,2613,13063,5225,39190,18288,195948,7838,20901,470275,5225,5225,23514,175047,0,49640,15676,31352,2613,33964,57478,5225,172434,18288,653159,114956,7838,0,357931,20901,96668,386670,107118,7838,10451,28739,2613,5225,52253,156758,26126,47027,922261,2613,67929,23514,7838,0,26126
"arkansas,lonoke",1027951,24643,4694,616066,5867,4694,10561,109132,7041,92703,11735,10561,720504,15255,4694,15255,103264,1173,8214,3520,11735,2347,23469,25816,2347,167805,3520,1080756,163111,15255,5867,409537,16428,103264,462343,172499,8214,1173,10561,7041,2347,57500,183060,2347,88009,1655752,0,45765,26990,5867,5867,45765
"arkansas,madison",789280,35079,17540,491107,17540,0,17540,192935,17540,228014,0,0,491107,0,122777,0,35079,0,17540,35079,0,0,35079,17540,0,263093,0,613884,87698,17540,0,666503,0,157856,473568,35079,0,0,0,0,0,140316,70158,0,35079,1297927,0,87698,52619,17540,0,70158
"arkansas,marion",536917,14511,14511,217669,0,14511,0,43534,0,101579,43534,14511,261203,29023,0,0,43534,0,43534,14511,14511,0,0,58045,0,203158,14511,449849,14511,14511,0,261203,0,145113,348270,145113,0,0,14511,0,0,29023,261203,14511,29023,580450,14511,58045,43534,14511,0,58045
"arkansas,miller",2525554,36585,4798,1627726,4198,3599,3599,157735,7797,58176,4798,10196,1483785,14394,17993,10196,243499,1200,9596,1799,22191,2399,18592,20392,2399,98359,1200,2015165,308272,8996,4798,519385,3599,61175,1359037,533179,5398,6597,4798,2399,5398,88163,230904,9596,366448,3579917,600,28188,19192,2999,2999,20392
"arkansas,mississippi",1362487,42066,5843,895081,1169,2337,2337,109840,7011,125031,8180,16359,826139,1169,12854,22202,121525,0,9348,3506,21033,0,14022,3506,1169,126199,7011,1238625,154244,12854,2337,563224,17528,95818,602953,262916,0,3506,22202,2337,0,98155,220849,7011,98155,1852094,3506,28044,24539,2337,1169,54920
"arkansas,monroe",1441778,48463,0,1490241,0,12116,24232,121158,0,36347,0,24232,993494,12116,0,12116,121158,0,12116,0,12116,0,0,12116,0,84810,0,2326229,387705,0,0,508863,0,36347,908683,327126,0,0,12116,0,12116,84810,133274,0,315010,2507966,0,60579,12116,0,12116,0
"arkansas,montgomery",679826,35163,0,398518,0,11721,0,105490,11721,246144,0,23442,480566,23442,0,0,35163,0,11721,11721,0,11721,11721,0,0,304749,0,504009,105490,46885,0,316471,0,46885,515730,82048,0,11721,0,0,0,58606,128932,11721,46885,1101786,11721,23442,0,11721,0,58606
"arkansas,nevada",2494092,43671,9705,1560021,4852,12131,4852,194093,7278,53376,0,14557,1712869,7278,7278,2426,206224,2426,9705,12131,48523,2426,9705,2426,4852,84916,0,2532911,378481,31540,7278,735126,4852,60654,1237342,611392,0,7278,2426,14557,19409,131013,288713,29114,315401,3564029,0,24262,24262,0,0,29114
"arkansas,newton",298864,27169,0,81508,0,0,54339,54339,27169,326034,54339,0,271695,0,27169,0,108678,0,27169,0,0,0,27169,0,0,190186,0,380373,27169,27169,0,108678,0,135847,217356,0,0,0,0,0,0,54339,27169,0,27169,271695,0,27169,27169,0,0,27169
"arkansas,ouachita",2019047,27218,7423,1546452,0,2474,9897,118767,2474,42063,2474,17320,957563,0,9897,22269,274650,0,2474,0,12372,0,0,0,2474,106396,4949,1793884,287021,7423,22269,403315,2474,22269,722502,514659,2474,2474,12372,0,4949,54435,183100,7423,433006,2820728,0,19795,14846,4949,14846,24743
"arkansas,perry",1365341,32731,0,907110,0,4676,0,70137,28055,121571,4676,4676,645264,0,0,4676,935165,9352,32731,9352,18703,4676,18703,32731,4676,182357,0,1547698,191709,4676,14027,509665,0,107544,635912,331984,9352,14027,9352,9352,46758,65462,79489,4676,822945,1730055,4676,46758,42082,4676,0,60786
"arkansas,phillips",2207216,16380,4095,999185,0,4095,0,131041,4095,32760,8190,0,1400497,4095,4095,12285,122851,0,0,0,4095,0,12285,16380,0,81900,0,1224411,257986,8190,8190,470927,0,45045,1322692,364457,4095,0,4095,0,0,57330,167896,0,176086,2870610,0,12285,0,0,0,4095
"arkansas,pike",806048,70801,0,664445,5446,0,0,168834,16339,201512,21785,32678,729800,10893,10893,5446,179727,0,21785,16339,43570,5446,59909,0,0,119818,5446,931312,114372,0,10893,599089,5446,201512,609982,147049,0,21785,0,10893,0,147049,190619,10893,92587,1356121,0,49016,65355,5446,0,76248
"arkansas,poinsett",995280,25357,9509,744875,6339,3170,6339,82412,9509,139466,9509,15848,621258,3170,9509,28527,69733,0,12679,3170,12679,22188,12679,19018,3170,196520,0,817778,139466,6339,3170,415228,12679,129957,491301,180672,6339,6339,12679,3170,3170,82412,129957,19018,53885,1118898,3170,28527,44376,3170,0,50715
"arkansas,polk",515191,106926,7290,544353,2430,12151,9721,75335,7290,187121,17011,26732,381533,12151,2430,14581,92346,0,38882,2430,29162,0,26732,19441,12151,269746,12151,712033,70474,46173,0,731474,4860,109357,374242,116647,7290,2430,0,2430,7290,92346,194412,17011,21871,904014,2430,82625,55893,17011,2430,53463
"arkansas,pope",901570,31956,5239,523340,2619,6286,4715,97439,5763,123632,13097,7858,660592,9430,10477,16240,88009,524,19383,3667,12573,1048,18859,14144,3143,155064,1572,734981,104249,5763,5763,273981,15192,79627,515482,267171,6810,2619,6286,2095,1048,79627,142491,6286,73341,1323804,1572,17811,34575,5763,1048,31432
"arkansas,prairie",1350780,24412,0,1065977,0,0,8137,56961,0,81372,8137,0,569606,0,0,16274,122058,8137,8137,0,0,0,32549,24412,0,105784,0,927644,113921,8137,16274,276666,0,170882,504508,341763,0,0,8137,0,8137,24412,73235,16274,195293,1342642,0,40686,16274,32549,0,16274
"arkansas,pulaski",1823289,35761,7598,1144139,1823,4660,10738,121465,10333,61391,7294,8206,1141809,10131,11042,11751,208587,1013,8712,3343,15094,3647,9928,14588,3140,82057,2431,1428199,239789,7699,7800,485758,11549,38800,645921,330255,4761,3140,5470,3647,3444,53894,140004,6686,231381,2653180,1722,31506,13068,2127,2431,14487
"arkansas,randolph",384739,6412,0,288554,0,6412,6412,51298,12825,147483,12825,6412,487336,6412,19237,12825,44886,0,25649,0,0,0,32062,6412,0,179545,0,243668,19237,6412,0,102597,0,121834,403976,64123,12825,6412,6412,0,0,32062,76948,12825,19237,480923,0,12825,57711,0,12825,51298
"arkansas,st francis",2720391,42081,16090,1279747,1238,2475,2475,153471,6188,22278,3713,2475,1569361,2475,12377,12377,319318,0,4951,1238,17327,1238,8664,11139,0,42081,3713,2389934,340358,12377,22278,633685,8664,32179,901021,544573,3713,4951,38368,7426,4951,44556,110152,2475,480215,3816964,2475,27229,7426,0,3713,42081
"arkansas,saline",835746,33790,5256,600716,751,5256,7509,68331,5256,118641,8260,5256,676556,6758,9011,8260,93862,0,21776,2253,18021,1502,15018,11263,751,147926,3004,808714,101371,6007,3004,270322,5256,111883,462551,187724,6758,3754,3754,3004,2253,61573,103624,5256,120894,1477761,1502,21025,16520,3004,3004,31538
"arkansas,scott",892921,92864,35717,571469,7143,7143,7143,71434,57147,157154,21430,28573,742910,0,0,21430,235731,0,42860,7143,57147,0,42860,35717,35717,285735,0,800057,128581,7143,0,385742,0,121437,750054,64290,21430,14287,28573,7143,7143,121437,278591,57147,100007,1178656,0,100007,42860,14287,0,50004
"arkansas,searcy",507455,24165,0,314139,0,0,0,96658,0,241645,24165,0,507455,0,0,24165,24165,0,24165,0,0,0,0,0,0,144987,0,338303,48329,0,0,96658,0,193316,386632,72494,0,0,24165,0,0,193316,144987,0,0,604113,24165,0,72494,0,0,24165
"arkansas,sebastian",826111,60551,8870,549584,5014,6171,4628,77135,9642,131900,16198,11185,569253,8099,11185,18898,115702,771,23912,7713,31625,1928,20826,17355,8099,172010,3471,869692,119944,13884,1928,447766,8099,94490,467050,107603,5785,5399,7328,771,1157,67493,141156,9256,76749,1178231,2314,43967,37796,6171,2700,30468
"arkansas,sevier",1083932,65826,8777,794299,4388,13165,0,96545,48272,127263,13165,13165,925950,4388,8777,26330,162370,0,21942,0,70214,0,39496,35107,17554,122875,0,1395508,166759,26330,0,513442,8777,61437,662647,258915,4388,17554,21942,8777,4388,83379,153594,21942,70214,1610539,0,57049,35107,0,0,48272
